time_s,phase,command_depth_mm,command_roll_deg,command_pitch_deg,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,effort_saturated,force_norm_n,torque_norm_nm,normal_load_n,contact_count,min_separation_mm,contact_power_w,lowest_peg_z_m,qw,qx,qy,qz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,fx,fy,fz,taux,tauy,tauz,normal_fx,normal_fy,normal_fz,friction_fx,friction_fy,friction_fz,vx,vy,vz,omegax,omegay,omegaz,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,simulation_time_s,command_qw,command_qx,command_qy,command_qz
0.0,recovery_start,10.567566051307708,0.0,0.0,10.01410722732543,0.38123130798339844,-0.00037698771393479547,0.03956468264845247,False,0.0,0.0,0.0,0,0.0,0.0,0.8549831091793031,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05,8.927673661673907e-06,0.21174636483192444,-9.734996638144366e-06,-2.399897575378418,-6.701399115627282e-07,2.6117231845855713,0.785381555557251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011969803599640727,-2.5514782464597374e-07,-0.010632729157805443,-3.4667198178794933e-06,0.00116724893450737,-0.00016186780703719705,2.702215624594828e-06,0.023324375972151756,-2.6283571514795767e-06,-0.003437656443566084,-5.4178080972633325e-06,0.025594737380743027,0.00016671395860612392,4.679166910704225,,,,
0.0020833333333333333,stop,10.01410722732543,,,10.032823085784903,0.3845095634460449,-0.0005224629830991034,0.0,False,0.0,0.0,0.0,0,0.0,0.0,0.8549671483039856,1.1111333151347935e-06,1.0,9.037969903147314e-06,4.6592162107117474e-05,9.165254596155137e-06,0.21179404854774475,-1.005821832222864e-05,-2.399897575378418,-2.2205892946658423e-06,2.6117842197418213,0.785381555557251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007089091232046485,-4.897574399365112e-05,-0.010272248648107052,-0.00040923678898252547,-0.000909690628759563,-0.00017310987459495664,0.00011408542195567861,0.023002253845334053,-0.00015520017768722028,-0.003268743399530649,-0.000744813063647598,0.027180686593055725,0.0007781509193591774,,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05
0.004166666666666667,stop,10.01410722732543,,,10.051002502441397,0.3877878189086914,-0.0008039226599976246,0.03956468264845247,False,0.0,0.0,0.0,0,0.0,0.0,0.8549462139041871,1.8982881329066004e-06,0.9999999403953552,8.268167221103795e-06,5.335278547136113e-05,9.657565897214226e-06,0.21184173226356506,-1.0715536518546287e-05,-2.399897575378418,-5.183102530281758e-06,2.6118452548980713,0.7853853702545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002888832532335073,-9.439943823963404e-05,-0.009931323118507862,-0.0007850353722460568,-0.0026354340370744467,-0.0001678547851042822,0.00023625754693057388,0.022666839882731438,-0.0003154294390697032,-0.0030777552165091038,-0.0014220071025192738,0.028380010277032852,0.0013228283496573567,,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05
0.00625,stop,10.01410722732543,,,10.069241523742667,0.39136409759521484,-0.0012824157238355838,0.03956468264845247,False,0.0,0.0,0.0,0,0.0,0.0,0.8549279748828859,3.1876322736934526e-06,0.9999999403953552,8.21436242404161e-06,6.043310713721439e-05,1.04169312180602e-05,0.21188846230506897,-1.1712787454598583e-05,-2.399897575378418,-9.442334885534365e-06,2.6119062900543213,0.7853891849517822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.327200728468597e-05,-0.00013667096209246665,-0.009606905281543732,-0.001133845653384924,-0.0040640560910105705,-0.00014592059596907347,0.00036449727485887706,0.02231939509510994,-0.00047867553075775504,-0.0028690933249890804,-0.002044714754447341,0.029252512380480766,0.0018069845391437411,,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05
0.008333333333333333,stop,10.01410722732543,,,10.087003707885733,0.39505958557128906,-0.0015856778645684244,0.0,False,0.0,0.0,0.0,0,0.0,0.0,0.8549129676818847,4.5524711822508834e-06,1.0,8.445409548585303e-06,6.809021579101682e-05,1.1448485565779265e-05,0.21193423867225647,-1.3048680557403713e-05,-2.399897575378418,-1.4891224054736085e-05,2.6119673252105713,0.7853929996490479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038520334055647254,-0.00017571797070559114,-0.009296556003391743,-0.001456290134228766,-0.005236202850937843,-0.0001185250876005739,0.0004951187293045223,0.021960563957691193,-0.0006411767099052668,-0.0026460953522473574,-0.0026157021056860685,0.029842816293239594,0.0022442229092121124,,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05
0.010416666666666666,stop,10.01410722732543,,,10.10399103164672,0.399172306060791,-0.002147985696865362,0.05595291190411357,False,0.0,0.0,0.0,0,0.0,0.0,0.8548920884137041,6.524796390294796e-06,0.9999998807907104,9.363146091345698e-06,7.621452095918357e-05,1.2752920156344771e-05,0.21197906136512756,-1.4718395505042281e-05,-2.399897575378418,-2.1431944333016872e-05,2.6120283603668213,0.7853968143463135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006534567219205201,-0.00021189686958678067,-0.008998388424515724,-0.0017544652801007032,-0.00618631299585104,-0.00010741672303993255,0.000626113498583436,0.02159138210117817,-0.0008014318882487714,-0.0024114062543958426,-0.0031397214625030756,0.030189042910933495,0.0026598218828439713,,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05
0.0125,stop,10.01410722732543,,,10.120322704315177,0.40334463119506836,-0.0028004144496662775,0.03956468264845247,False,0.0,0.0,0.0,0,0.0,0.0,0.8548768937023133,8.772265573497862e-06,0.9999999403953552,8.741051715333015e-06,8.481626719003543e-05,1.4325784832180943e-05,0.21202293038368225,-1.671146492299158e-05,-2.399897575378418,-2.8965912861167453e-05,2.6120893955230713,0.7854044437408447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008830059668980539,-0.00024487185874022543,-0.008711050264537334,-0.0020268207881599665,-0.006941425148397684,-0.00011426650598878041,0.0007547366549260914,0.021212641149759293,-0.0009563359781168401,-0.0021676640026271343,-0.00361497956328094,0.03032168373465538,0.00305421301163733,,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05
0.014583333333333334,stop,10.01410722732543,,,10.136356353759757,0.40793418884277344,-0.0035033515359828016,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.8548636150360107,1.0858293535420671e-05,1.0,8.075242476479616e-06,9.375186346005648e-05,1.6159217921085656e-05,0.21206584572792053,-1.9014156350749545e-05,-2.399897575378418,-3.740521424333565e-05,2.6121504306793213,0.785412073135376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010794333647936583,-0.00027510736254043877,-0.008433016948401928,-0.0022782019805163145,-0.007531129289418459,-9.935424168361351e-05,0.0008800747455097735,0.020825456827878952,-0.0011053209891542792,-0.0019172703614458442,-0.004051271826028824,0.030273767188191414,0.0033957415726035833,,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05
0.016666666666666666,stop,10.01410722732543,,,10.152390003204337,0.41240453720092773,-0.0042784267861861736,0.03956468264845247,False,0.0,0.0,0.0,20,0.0,0.0,0.8548448264034242,1.3535917787521612e-05,0.9999999403953552,8.139837518683635e-06,0.00010289908095728606,1.8242855730932206e-05,0.2121087610721588,-2.1610419935313985e-05,-2.399897575378418,-4.666954555432312e-05,2.6122114658355713,0.7854197025299072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012464977335184813,-0.0003023831523023546,-0.00816322397440672,-0.0025073769502341747,-0.007976001128554344,-8.445761341135949e-05,0.0010001377668231726,0.020430278033018112,-0.0012461928417906165,-0.0016622679540887475,-0.004447035025805235,0.030068455263972282,0.003704991191625595,,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05
0.01875,stop,10.01410722732543,,,10.168423652648917,0.4170536994934082,-0.005238562607701169,0.0,False,0.0,0.0,0.0,28,0.0,0.0,0.8548315477371216,1.639186120883096e-05,1.0,8.370570867555216e-06,0.00011250086390646175,2.0565119484672323e-05,0.2121507227420807,-2.4483513698214665e-05,-2.399897575378418,-5.668194353347644e-05,2.6122725009918213,0.7854273319244385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388798700645566,-0.0003269487642683089,-0.007900157943367958,-0.0027159403543919325,-0.008299893699586391,-6.892884994158521e-05,0.0011145587777718902,0.020027538761496544,-0.0013788912910968065,-0.0014042515540495515,-0.004805470816791058,0.029731573536992073,0.003983772359788418,,6.274407269302174e-07,0.9999999403953552,8.428887667832896e-06,3.9885719161247835e-05
