time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_offset_x_mm,command_offset_y_mm,command_roll_deg,command_pitch_deg,command_tilt_deg,ramp_progress_depth_mm,tilt_triggered,tilt_trigger_time_s,tilt_trigger_depth_mm,tilt_trigger_step,tilt_ramp_fraction,tilt_ramp_completed,tilt_ramp_complete_time_s,reference_step
0.0,initial,0.0,-10.0,-14.972219616174696,-0.4069209098815918,0.07185087451944128,0.027976455118293345,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00013573571050073951,0.00010770999506348744,0.0001357356959488243,0.00010512620065128431,0.0,14.970269909201555,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015457264089491218,-0.00020754012803081423,-0.00010596971696941182,1.0,0.00023835108731873333,-0.00011872636241605505,0.0031395188998430967,0.012224926613271236,-0.042611271142959595,-0.016311530023813248,-0.4915458559989929,0.4826207458972931,0.5057738423347473,-2.023867130279541,-0.3484128415584564,2.4235317707061768,1.0165373086929321,7.381264003925025e-05,-0.0003050785744562745,-0.0005227504880167544,7.946684490889311e-05,0.00028809707146137953,-0.0009770062752068043,-6.422119622584432e-05,0.5995808243751526,6.0955717344768345e-05,0.12236423045396805,-0.00011041502875741571,0.9999999403953552,0.00014909003220964223,0.00022159212676342577,-2.0748911992996e-06,-3.7405043258331716e-06,0.03239201381802559,1.405328293913044e-05,5.482039796333993e-06,1.0,-4.442037607077509e-06,-4.3352065404178575e-05,-2.6404426535009407e-05,0.00012588720710482448,0.00010607439617160708,1.6402842447860166e-05,-8.978452569863293e-06,-4.330414594733156e-05,2.641930586833041e-05,-0.0001259005512110889,0.00010226316953776404,-2.2636842913925648e-05,9.018660421133973e-06,-1.0371208190917969e-05,-5.300091288518161e-06,0.02499999850988388,0.004024796653538942,0.004038720857352018,5.140250323165674e-06,7.294496754184365e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,0
0.008333333333333748,approach,0.008333333767950535,-10.0,-14.972510188817976,-0.4056692123413086,0.07278180419234559,0.027976455118293345,0.0014808870218985248,0.0,0.0,0.0,0.0,0.0,0,0.010163015685975552,0.007173089310526848,0.010163015685975552,0.006139609031379223,0.0,14.970560481844835,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015638908371329308,-0.00020984438015148044,-0.0001071650767698884,0.9999999403953552,0.00035165066947229207,-1.2016707842121832e-05,0.0031699365936219692,0.012755605392158031,-0.04201195761561394,-0.014976836740970612,-0.4915458559989929,0.4826207160949707,0.5057737827301025,-2.023867130279541,-0.3484070301055908,2.4235317707061768,1.0165373086929321,4.896356040262617e-05,-0.00028086185920983553,-0.00046323033166117966,-3.055587148992345e-05,0.0005773557350039482,-9.06992208911106e-05,-0.0009626732207834721,0.599580705165863,6.137651507742703e-05,0.12236423790454865,-0.00011220241867704317,0.9999999403953552,0.00014703669876325876,0.00022115970205049962,-6.757418304914609e-07,-4.13452107750345e-06,0.032391730695962906,1.1317079042783007e-05,9.352242159366142e-06,1.0,-5.033604793425184e-06,0.007675672881305218,-0.006214567925781012,-0.0023979335092008114,0.0029705383349210024,0.004716829862445593,-0.004514491185545921,0.007672783453017473,0.0062162852846086025,0.002402722602710128,0.002071819268167019,-0.003608385566622019,0.0045146336778998375,-1.049041748046875e-05,-5.359892384149134e-06,0.02499999850988388,0.004024803172796965,0.004038732033222914,5.139962013345212e-06,7.295922841876745e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,1
0.016666666666667496,approach,0.01666666753590107,-10.0,-14.972495287656782,-0.4056096076965332,0.07357780850725248,0.027976455118293345,0.0016072370954134385,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.0028527292888611555,0.001530070905573666,0.002852728823199868,0.0014256983995437622,0.0,14.970545580683641,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015052252274472266,-0.00021100601588841528,-0.00010827896039700136,1.0,1.6282911019516177e-06,1.914635686262045e-05,0.0031787720508873463,0.012856430374085903,-0.021470826119184494,-4.863369758822955e-05,-0.4915458559989929,0.4826206862926483,0.5057737231254578,-2.023867130279541,-0.3484012186527252,2.4235317707061768,1.0165373086929321,3.5727687645703554e-05,-0.0002632536634337157,-0.0004145798156969249,-4.6464156184811145e-05,0.0006005646428093314,3.807452912951703e-06,-0.0007301655132323503,0.599580705165863,6.186540849739686e-05,0.12236430495977402,-0.00011417406494729221,0.9999998807907104,0.0001447812101105228,0.00022072496358305216,-5.879737727809697e-07,-4.3138861656188965e-06,0.032391805201768875,9.72048110270407e-06,5.741462246078299e-06,0.9999998807907104,-5.892455646971939e-06,-0.00022929461556486785,-0.002841406501829624,0.00010907348769251257,0.0006102444604039192,0.00034559398773126304,0.0013598836958408356,-0.00023006934497971088,0.002841364359483123,-0.0001085260373656638,0.0002004773705266416,-0.00037834994145669043,-0.0013598809018731117,-1.055002212524414e-05,-5.415538907982409e-06,0.02499999850988388,0.004024805501103401,0.004038768820464611,5.133349077368621e-06,7.290451321750879e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,2
0.025000000000001243,approach,0.025000001303851604,-10.0,-14.97252508997917,-0.4056692123413086,0.07436024316120893,0.027976455118293345,0.0017535891174702556,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0018096964340656996,0.0005621880409307778,0.0018096966668963432,0.0005360060022212565,0.0,14.970575383006029,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001520619262009859,-0.00021099552395753562,-0.00011024878767784685,1.0,-4.833238563151099e-05,3.7744615838164464e-05,0.003170902607962489,0.013242851942777634,-0.018847540020942688,0.0016805736813694239,-0.4915458559989929,0.4826206564903259,0.505773663520813,-2.023867130279541,-0.3483954071998596,2.4235317707061768,1.0165373086929321,2.7663892979035154e-05,-0.00024885570746846497,-0.0003767975722439587,-5.236625293036923e-05,0.0005674601416103542,-4.064840595674468e-06,-0.0007649116450920701,0.5995806455612183,6.229175778571516e-05,0.12236420065164566,-0.0001159351013484411,0.9999998807907104,0.00014261662727221847,0.000220306174014695,-5.607334969681688e-07,-4.555942723527551e-06,0.03239167109131813,9.31260274228407e-06,9.445486284676008e-06,0.9999999403953552,-5.6829362620192114e-06,-0.0004651070339605212,-0.001662172027863562,0.0005439308006316423,0.00016045414668042213,-0.0001031939682434313,-0.0005288297543302178,-0.0004653415235225111,0.0016621657414361835,-0.0005437504150904715,-7.990851008798927e-05,3.585827653296292e-05,0.0005288016982376575,-1.055002212524414e-05,-5.514040822163224e-06,0.02499999850988388,0.004024816211313009,0.0040388102643191814,5.135356332175434e-06,7.288734195753932e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,3
0.03333333333333499,approach,0.03333333507180214,-10.0,-14.972376078367232,-0.4057884216308594,0.07499939965782687,0.027976455118293345,0.0019685260213009315,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.001559451688081026,0.00011193659156560898,0.0015594513388350606,0.0001552173198433593,0.0,14.97042637139409,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001526002015452832,-0.00021044515597168356,-0.00011141460709040985,0.9999999403953552,-4.336481651989743e-05,5.147531919647008e-05,0.0031644629780203104,0.012998797930777073,-0.01922406069934368,0.001586442464031279,-0.4915458559989929,0.48262062668800354,0.5057736039161682,-2.023867130279541,-0.348389595746994,2.4235317707061768,1.0165373086929321,2.459306051605381e-05,-0.0002346952969674021,-0.0003493246913421899,-5.821991362608969e-05,0.0005172865348868072,-1.1245334690102027e-06,-0.0006927005015313625,0.5995804667472839,6.249983562156558e-05,0.12236423790454865,-0.00011776031897170469,0.9999999403953552,0.0001401413610437885,0.0002198047877755016,-4.68666257802397e-07,-4.8687470552977175e-06,0.03239186480641365,9.361989214085042e-06,1.2459136996767484e-05,0.9999999403953552,-6.3416823650186416e-06,-0.000219207868212834,-0.0014332710998132825,0.0005740828928537667,7.611959154019132e-05,-1.2461656297091395e-05,8.111914212349802e-05,-0.00021935728727839887,0.0014333445578813553,-0.0005738416220992804,-0.00013089095591567457,-1.9223036360926926e-05,-8.118156983982772e-05,-1.055002212524414e-05,-5.572335794568062e-06,0.02499999850988388,0.004024802707135677,0.00403883121907711,5.13765280629741e-06,7.29347812011838e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,4
0.04166666666666874,approach,0.041666668839752674,-10.0,-14.972346276044844,-0.40602684020996094,0.07543808169430122,0.027976455118293345,0.0017859096033134847,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.0014301608316600323,0.0001376381842419505,0.001430161064490676,0.00018137194274459034,0.0,14.970396569071703,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014943898713681847,-0.00020929168385919183,-0.00011357828043401241,1.0,-5.572495865635574e-05,6.495911657111719e-05,0.0031574226450175047,0.013540688902139664,-0.01859278231859207,0.0026010777801275253,-0.4915458559989929,0.48262062668800354,0.5057735443115234,-2.023867130279541,-0.3483838140964508,2.4235317707061768,1.0165373086929321,2.5153001843136735e-05,-0.00021963063045404851,-0.00032897808705456555,-6.451750232372433e-05,0.0004660854465328157,8.092580173979513e-06,-0.0006551190163008869,0.5995804071426392,6.291711906669661e-05,0.12236426025629044,-0.00011960074334638193,0.9999998807907104,0.0001380824251100421,0.00021937943529337645,-6.199934432515875e-07,-4.7709727368783206e-06,0.03239190950989723,1.0089958777825814e-05,1.1356643881299533e-05,0.9999998807907104,-6.018604835844599e-06,-0.0002193256950704381,-0.0012404329609125853,0.0006771869957447052,5.464795322041027e-05,6.668054084002506e-06,-0.00012614835577551275,-0.0002193711989093572,0.0012405345914885402,-0.000676986703183502,-0.00012459013669285923,-3.8416634197346866e-05,0.00012608426914084703,-1.049041748046875e-05,-5.68047835258767e-06,0.02499999850988388,0.004024823661893606,0.0040388405323028564,5.139136192156002e-06,7.2874827310442924e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,5
0.05000000000000249,approach,0.05000000260770321,-10.0,-14.972316473722456,-0.4061460494995117,0.07602697587572038,0.027976455118293345,0.0018436836626278819,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.0013710150960832834,5.977327600703575e-05,0.0013710149796679616,0.00013134759501554072,0.0,14.970366766749315,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015036651166155934,-0.00020879147632513195,-0.0001144815978477709,0.9999998807907104,-1.4788800399401225e-05,7.37942973501049e-05,0.003144968068227172,0.013490541838109493,-0.021060144528746605,0.001099445391446352,-0.4915458559989929,0.48262062668800354,0.5057734847068787,-2.023867130279541,-0.3483782410621643,2.4235317707061768,1.0165373086929321,2.9260820156196132e-05,-0.000203745425096713,-0.00031566276447847486,-7.174273196142167e-05,0.0004150920722167939,1.7492002371000126e-05,-0.0006077868165448308,0.5995802879333496,6.332576595013961e-05,0.12236425280570984,-0.00012133938434999436,0.9999999403953552,0.0001359848683932796,0.00021900536376051605,-5.957717803539708e-07,-4.838604581891559e-06,0.03239193931221962,1.0216554073849693e-05,1.438189428881742e-05,0.9999998807907104,-6.853214927105e-06,-0.00015956487914081663,-0.001064279698766768,0.0008494292851537466,3.45406515407376e-05,2.8510855827335035e-06,-4.869968688581139e-05,-0.00015948235522955656,0.0010644423309713602,-0.0008492407505400479,-0.00011921845725737512,-2.594599936855957e-05,4.8641060857335106e-05,-1.043081283569336e-05,-5.725647497456521e-06,0.02499999850988388,0.0040248385630548,0.004038902930915356,5.1274582801852375e-06,7.27904262021184e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,6
0.058333333333336235,approach,0.058333336375653744,-10.0,-14.972227066755293,-0.4063248634338379,0.07667539466638118,0.027976455118293345,0.001860267161646334,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.001377157517708838,8.395597251364961e-05,0.0013771577505394816,0.000128863743157126,0.0,14.970277359782152,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014497862139251083,-0.00020898334332741797,-0.00011688901577144861,0.9999999403953552,-2.3403101295116358e-05,8.101379353320226e-05,0.003133160062134266,0.013201124966144562,-0.020691577345132828,0.0015320503152906895,-0.4915458559989929,0.48262062668800354,0.5057734251022339,-2.023867130279541,-0.348373144865036,2.4235317707061768,1.0165373086929321,3.755197758437134e-05,-0.00018613415886648,-0.00030988859361968935,-7.971010927576572e-05,0.00036608014488592744,3.4676715586101636e-05,-0.0005679494934156537,0.5995802283287048,6.372395728249103e-05,0.12236425280570984,-0.0001230290945386514,0.9999998807907104,0.00013402162585407495,0.00021857621322851628,-6.87200554239098e-07,-4.979396180715412e-06,0.032392021268606186,9.595071787771303e-06,1.095712013921002e-05,0.9999998807907104,-6.136388947197702e-06,-0.00023862399393692613,-0.0009218690684065223,0.0009948763763532043,3.823616134468466e-05,1.187081215903163e-05,-7.379488670267165e-05,-0.00023843624512664974,0.0009220500942319632,-0.0009947539074346423,-9.495471022091806e-05,-4.638608152163215e-05,7.374143024208024e-05,-1.043081283569336e-05,-5.845962732564658e-06,0.02499999850988388,0.004024837166070938,0.004038955084979534,5.12596670887433e-06,7.277063559740782e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,7
0.06666666666666998,approach,0.06666667014360428,-10.0,-14.972100406885145,-0.40644407272338867,0.07723983435425907,0.027976455118293345,0.00213863540921011,0.0,0.0,0.0,0.0,0.0,0,0.0014649782096967101,7.374217238975689e-05,0.0014649779768660665,0.00010548029968049377,0.0,14.970150699912004,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014228025975171477,-0.00020748269162140787,-0.00011788075062213466,1.0,8.659716513648164e-06,8.609480573795736e-05,0.003117163898423314,0.013235822319984436,-0.02269347757101059,-0.0002767402329482138,-0.4915458559989929,0.48262062668800354,0.5057733654975891,-2.023867130279541,-0.3483726680278778,2.4235317707061768,1.0165373086929321,4.9420195864513516e-05,-0.0001669133926043287,-0.000310670118778944,-8.928238094085827e-05,0.0003205789253115654,5.3596031648339704e-05,-0.0005305896047502756,0.5995802283287048,6.380226113833487e-05,0.12236425280570984,-0.00012317972141318023,0.9999999403953552,0.0001339067966910079,0.00021856203966308385,-8.054203135543503e-07,-5.4557785915676504e-06,0.03239215537905693,1.1081114280386828e-05,8.373256605409551e-06,1.0,-5.2956738727516495e-06,-0.00022078004258219153,-0.0007956901681609452,0.001210080343298614,3.791800554608926e-05,2.763022848739638e-06,-6.318622035905719e-05,-0.00022046426602173597,0.000795929052401334,-0.0012099804589524865,-7.704159361310303e-05,-3.469283547019586e-05,6.314343045232818e-05,-1.0371208190917969e-05,-5.895512003917247e-06,0.02499999850988388,0.004024839960038662,0.004039022605866194,5.12522819917649e-06,7.2753464337438345e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,8
0.07500000000000373,approach,0.07500000391155481,-10.0,-14.971988648176191,-0.40656328201293945,0.07740085129626095,0.027976455118293345,0.002281824208694161,0.0,0.0,0.0,0.0,0.0,0,0.0016442303312942386,8.614335092715919e-05,0.0016442303312942386,4.914975943393074e-05,0.0,14.97003894120305,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014358822954818606,-0.00020572496578097343,-0.0001181425541290082,1.0,4.1436924220761284e-05,9.341058466816321e-05,0.0031017109286040068,0.013167965225875378,-0.024770740419626236,-0.0020404041279107332,-0.4915458559989929,0.48262062668800354,0.5057733058929443,-2.023867130279541,-0.3483723998069763,2.4235317707061768,1.0165373086929321,6.44329484202899e-05,-0.0001453223667340353,-0.00031668879091739655,-0.00010117042256752029,0.00028593995375558734,7.943177479319274e-05,-0.0004902838845737278,0.5995801091194153,6.379834667313844e-05,0.12236431241035461,-0.00012333295308053493,0.9999999403953552,0.00013378083531279117,0.00021856481907889247,-8.056349543039687e-07,-5.610741936834529e-06,0.03239232674241066,1.2841807802033145e-05,9.806926755118184e-06,1.0,-5.18651495440281e-06,-0.0002618206199258566,-0.0007833079434931278,0.0014217497082427144,8.530881314072758e-05,8.839159590934287e-07,1.1929049833270255e-05,-0.0002614088007248938,0.0007835884462110698,-0.0014216707786545157,-2.7826870791614056e-05,-3.871076478390023e-05,-1.1951609849347733e-05,-1.0311603546142578e-05,-5.908601451665163e-06,0.02499999850988388,0.004024836700409651,0.004039026331156492,5.126395990373567e-06,7.275521056726575e-06,0.0,0.0,0.0,0.0,0.0,-10.0,False,,,,0.0,False,,9
