time_s,phase,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_tilt_deg,reference_step
0.0,initial,-10.0,-14.986696094274519,-0.3940463066101074,0.06210384162841365,0.027976455118293345,0.0,0.0,0.0,0.0,0.0,0.0,0,4.188164894003421e-05,8.985184831544757e-05,4.188163438811898e-05,9.422535367775708e-05,0.0,14.984746387301378,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015174808504525572,-0.00023024242545943707,-8.841932140057907e-05,1.0,0.0005372912855818868,6.606241367990151e-05,0.002905134577304125,0.016766415908932686,-0.06841758638620377,-0.036398809403181076,-0.4915568232536316,0.48260074853897095,0.5057782530784607,-2.023857593536377,-0.34845951199531555,2.423549175262451,1.0165647268295288,0.00013979454524815083,-0.00022388246725313365,-0.0005327207618393004,-0.0004434513102751225,0.00017966270388569683,-0.00052718969527632,0.00018867291510105133,0.5995935797691345,5.1615817937999964e-05,0.12238046526908875,-9.352259075967595e-05,0.9999998807907104,0.00014850373554509133,0.00024728922289796174,-3.621280484367162e-06,-4.427618478075601e-06,0.032393764704465866,1.704790338408202e-05,3.2440489121654537e-06,1.0,-5.0999497034354135e-06,4.05751097787288e-06,3.0343277103384025e-05,2.858136940631084e-05,8.972328942036256e-05,9.627580084270448e-07,-4.707263542513829e-06,4.080658072780352e-06,-3.033671237062663e-05,-2.858502193703316e-05,9.410471830051392e-05,-3.494217821753409e-07,4.753644134325441e-06,0.004024868365377188,0.004038381390273571,5.2228051572456025e-06,7.411668775603175e-06,0.0,0
0.008333333333339965,approach,-10.0,-14.987172931432722,-0.3923177719116211,0.06290088640525937,0.027976455118293345,0.0018995567643287359,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.01293968129903078,0.007976090535521507,0.01293968129903078,0.00661719124764204,0.0,14.985223224459581,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015367673768196255,-0.00023416391923092306,-9.036564006237313e-05,0.9999998807907104,0.0007188781164586544,0.00013361014134716243,0.002969598164781928,0.016094224527478218,-0.06904298812150955,-0.035506173968315125,-0.4915567934513092,0.48260074853897095,0.5057781934738159,-2.023857593536377,-0.3484591245651245,2.423549175262451,1.0165647268295288,0.0001361201429972425,-0.00020670155936386436,-0.0005179918371140957,-0.0005187682108953595,0.00031525318627245724,0.0005128838238306344,-0.0006210061837919056,0.5995936393737793,5.16517975484021e-05,0.12238043546676636,-9.367601887788624e-05,0.9999999403953552,0.000148368751979433,0.00024724937975406647,-1.9492954379529692e-06,-5.178346327738836e-06,0.03239326551556587,1.308640912611736e-05,5.307579613145208e-06,0.9999998807907104,-3.3071128200390376e-06,0.011180536821484566,-0.004540763795375824,-0.004670376423746347,0.0023751691915094852,0.006115202326327562,-0.004536616150289774,0.011176878586411476,0.004543204791843891,0.004676754120737314,0.001718259183689952,-0.00450036209076643,0.004536688793450594,0.004024869296699762,0.004038422368466854,5.20278172189137e-06,7.387105142697692e-06,0.0,1
0.01666666666667993,approach,-10.0,-14.9872250854969,-0.39184093475341797,0.06318556552287191,0.027976455118293345,0.002436416934870067,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.002399818040430546,0.0015615631127730012,0.002399818040430546,0.0014848059508949518,0.0,14.98527537852376,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015208472905214876,-0.0002364817337365821,-9.127317025559023e-05,0.9999999403953552,0.0003042678872589022,0.0001495275500928983,0.0030081660952419043,0.016204431653022766,-0.04424617812037468,-0.017044393345713615,-0.4915567636489868,0.48260074853897095,0.5057781338691711,-2.023857593536377,-0.34845879673957825,2.423549175262451,1.0165647268295288,0.00012678984785452485,-0.00019318671547807753,-0.00048055499792099,-0.0004949130234308541,0.00030913809314370155,0.0005850903107784688,-0.0003683065006043762,0.5995936393737793,5.16743675689213e-05,0.12238043546676636,-9.379037510370836e-05,0.9999999403953552,0.0001482097286498174,0.0002472362248227,-1.4715069482917897e-06,-5.4329157137544826e-06,0.032393213361501694,1.0755226867331658e-05,3.874621143040713e-06,0.9999999403953552,-2.514645302653662e-06,0.0008243180927820504,-0.0018563162302598357,-0.0012781693367287517,0.000375311472453177,0.0004980118246749043,0.0014316440792754292,0.0008231356623582542,0.0018563204212114215,0.0012789247557520866,0.0001079534413293004,-0.0003786287852562964,-0.0014316545566543937,0.004024845082312822,0.00403845589607954,5.203942237130832e-06,7.38471862860024e-06,0.0,2
0.025000000000019895,approach,-10.0,-14.987292140722273,-0.39184093475341797,0.0633532035863027,0.027976455118293345,0.0027640871849143878,0.06852804166478502,0.0,0.0,0.0,0.0,0,0.0012119270395487547,0.0005043643759563565,0.0012119266903027892,0.0004941943334415555,0.0,14.985342433749132,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015239158528856933,-0.0002362548839300871,-9.106182551477104e-05,0.9999998807907104,0.00014775351155549288,0.0001208905887324363,0.0030209047254174948,0.013371199369430542,-0.034932274371385574,-0.008799105882644653,-0.4915567636489868,0.48260074853897095,0.5057780742645264,-2.023857593536377,-0.34845849871635437,2.423549175262451,1.0165647268295288,0.00011671943502733484,-0.0001812147966120392,-0.00044248640188016,-0.00046496468712575734,0.0002919916296377778,0.0005401113303378224,-0.0004147457657381892,0.5995935201644897,5.140990106156096e-05,0.12238043546676636,-9.376127127325162e-05,0.9999998807907104,0.00014789208944421262,0.0002471411135047674,-1.3459775800583884e-06,-5.866884748684242e-06,0.032393138855695724,1.08870353869861e-05,4.499197075347183e-06,0.9999998211860657,-2.6967402391164796e-06,0.00014064673450775445,-0.0010240741539746523,-0.0006326592992991209,0.00012693650205619633,-0.0001255410024896264,-0.00047170970356091857,0.0001400310720782727,0.0010239967377856374,0.0006329204770736396,-2.1285450202412903e-05,0.00014576382818631828,0.000471728591946885,0.004024834837764502,0.0040385527536273,5.15033889314509e-06,7.311988156288862e-06,0.0,3
0.03333333333335986,approach,-10.0,-14.98732194304466,-0.39184093475341797,0.0631877628620714,0.027976455118293345,0.0026887487365456764,0.0,0.0,0.0,0.0,0.0,0,0.0012054897379130125,0.0002011512260651216,0.0012054892722517252,0.00018629504484124482,0.0,14.98537223607152,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015097837604116648,-0.00023701280588284135,-9.061031596502289e-05,1.0,9.382696589455009e-05,0.00012201282515889034,0.0030194262508302927,0.012779893353581429,-0.03138202056288719,-0.005738150794059038,-0.4915567636489868,0.48260074853897095,0.5057780146598816,-2.023857593536377,-0.34845829010009766,2.423549175262451,1.0165647268295288,0.0001096131163649261,-0.00016895846056286246,-0.00041046642581932247,-0.0004387468798086047,0.00027234532171860337,0.0005043994751758873,-0.0003620714705903083,0.5995935201644897,5.140990106156096e-05,0.12238043546676636,-9.376127127325162e-05,0.9999998807907104,0.00014789208944421262,0.0002471411135047674,-1.3460121408570558e-06,-5.70144948142115e-06,0.03239310905337334,1.0129107067768928e-05,3.086144488406717e-06,1.0,-3.148666792185395e-06,0.00033318906207568944,-0.0010686402674764395,-0.00044743556645698845,0.00012474603136070073,-6.867818592581898e-05,0.0001420688204234466,0.0003326517471577972,0.0010686543537303805,0.00044780035386793315,-2.9600952984765172e-05,0.00011682932381518185,-0.00014205821207724512,0.004024814814329147,0.004038584418594837,5.143337148183491e-06,7.302733138203621e-06,0.0,4
0.041666666666699825,approach,-10.0,-14.987351745367048,-0.39184093475341797,0.06328892050078139,0.027976455118293345,0.0026246923425787827,0.06852804166478502,0.0,0.0,0.0,0.0,0,0.0010421425104141235,0.00013608338485937566,0.0010421422775834799,0.00012030242942273617,0.0,14.985402038393907,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015119582531042397,-0.00023722395417280495,-9.052463428815827e-05,0.9999998807907104,9.506042260909453e-05,0.0001271901128347963,0.003023363882675767,0.012578965164721012,-0.03133835643529892,-0.006255113519728184,-0.4915567636489868,0.48260074853897095,0.5057779550552368,-2.023857593536377,-0.34845808148384094,2.423549175262451,1.0165647268295288,0.00010542992822593078,-0.00015601410996168852,-0.00038441133801825345,-0.00041608791798353195,0.0002524373703636229,0.0004735262191388756,-0.0003404152230359614,0.5995936393737793,5.14280836796388e-05,0.12238046526908875,-9.388274338562042e-05,0.9999998807907104,0.00014778126205783337,0.00024717432097531855,-1.467352376494091e-06,-5.776590114692226e-06,0.03239310905337334,9.951184438250493e-06,3.414522325329017e-06,0.9999998211860657,-3.3557910228410037e-06,0.0003696948988363147,-0.0009388435864821076,-0.0002606901980470866,0.00011573255324037746,-5.710312325390987e-05,-4.3172862206120044e-05,0.0003692884638439864,0.0009389035985805094,0.0002610490773804486,-1.9952116417698562e-05,0.0001104963812394999,4.318722858442925e-05,0.004024810157716274,0.004038641694933176,5.140098437550478e-06,7.290684152394533e-06,0.0,5
0.05000000000003979,approach,-10.0,-14.98737409710884,-0.3917217254638672,0.06342701090034097,0.027976455118293345,0.002799703679556842,0.0,0.0,0.0,0.0,0.0,0,0.0009210272692143917,0.00012312385661061853,0.0009210271527990699,9.994924766942859e-05,0.0,14.985424390135698,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015126241487450898,-0.0002369824069319293,-9.055110422195867e-05,1.0,0.00012594547297339886,0.0001338963775197044,0.0030230970587581396,0.012720613740384579,-0.03310375288128853,-0.008096849545836449,-0.4915567636489868,0.48260074853897095,0.505777895450592,-2.023857593536377,-0.34845787286758423,2.423549175262451,1.0165647268295288,0.0001043426527758129,-0.00014199558063410223,-0.0003644477983471006,-0.000397244788473472,0.00023306420189328492,0.00044905542745254934,-0.0003119034809060395,0.5995936393737793,5.14280836796388e-05,0.12238046526908875,-9.388274338562042e-05,0.9999998807907104,0.00014778126205783337,0.00024717432097531855,-1.3480921552400105e-06,-5.9146514104213566e-06,0.032393086701631546,1.0192791705776472e-05,3.4809788758138893e-06,1.0,-3.3292712942056824e-06,0.00035108087467961013,-0.0008508157916367054,-3.385277886991389e-05,0.00011284163338132203,-4.820600588573143e-05,1.0120847946382128e-05,0.00035081259557045996,0.00085091294022277,3.418601772864349e-05,-1.0095121979247779e-05,9.892344678519294e-05,-1.010406413115561e-05,0.00402479525655508,0.004038721323013306,5.1402912504272535e-06,7.29801831766963e-06,0.0,6
0.058333333333379755,approach,-10.0,-14.987359195947645,-0.3916621208190918,0.0634912503301166,0.027976455118293345,0.00284035468212096,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0008214552653953433,0.0001237816031789407,0.0008214550907723606,6.679289799649268e-05,0.0,14.985409488974504,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015154645370785147,-0.00023763372155372053,-9.053104440681636e-05,1.0,0.0001004306468530558,0.00014288931561168283,0.003020285163074732,0.012719117105007172,-0.03153994306921959,-0.007513838820159435,-0.4915567636489868,0.48260074853897095,0.5057778358459473,-2.023857593536377,-0.3484577238559723,2.423549175262451,1.0165647268295288,0.0001073207677109167,-0.00012619950575754046,-0.0003514687705319375,-0.00038162837154231966,0.0002143959136446938,0.0004355712444521487,-0.0002872672048397362,0.5995936393737793,5.149372009327635e-05,0.12238046526908875,-9.406008030055091e-05,0.9999998807907104,0.00014762899081688374,0.0002471313637215644,-1.2857162801083177e-06,-5.901745680603199e-06,0.03239310160279274,9.498554391029757e-06,3.917408776032971e-06,0.9999999403953552,-3.5266541544842767e-06,0.0002087338943965733,-0.0007739758584648371,0.0001793888513930142,0.00011831799929495901,-3.6261033528717235e-05,-2.8060926524631213e-06,0.00020859396317973733,0.0007740709697827697,-0.00017914007185027003,6.4863706938922405e-06,6.64171893731691e-05,2.823988552336232e-06,0.00402480736374855,0.004038737155497074,5.134094863024075e-06,7.291469955816865e-06,0.0,7
0.06666666666671972,approach,-10.0,-14.987329393625258,-0.3917813301086426,0.06365535955410451,0.027976455118293345,0.002827961225193576,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.0008222643518820405,0.00012018427514703944,0.0008222641772590578,6.538482557516545e-05,0.0,14.985379686652117,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001480872160755098,-0.00023647749912925065,-9.033874812303111e-05,0.9999999403953552,7.928378909127787e-05,0.00015010889910627156,0.0030103495810180902,0.013325534760951996,-0.030172867700457573,-0.006541031878441572,-0.4915567636489868,0.48260074853897095,0.5057777762413025,-2.023857593536377,-0.3484576344490051,2.423549175262451,1.0165647268295288,0.00011421057570260018,-0.00010854731226572767,-0.0003451875818427652,-0.00036919533158652484,0.00019644769781734794,0.0004271272337064147,-0.00026519608218222857,0.5995936393737793,5.149372009327635e-05,0.12238046526908875,-9.406008030055091e-05,0.9999998807907104,0.00014762899081688374,0.0002471313637215644,-1.4048910088604316e-06,-6.065884008421563e-06,0.03239313140511513,1.0654454854375217e-05,4.581303585382557e-07,0.9999998807907104,-3.719657115652808e-06,0.00012792328197974712,-0.0006781610427424312,0.00044704804895445704,0.00011106293823104352,-4.471677675610408e-05,-1.0473419933987316e-05,0.00012794393114745617,0.0006782827549614012,-0.0004468570987228304,1.3071883586235344e-05,6.319959356915206e-05,1.0493471563677303e-05,0.004024807829409838,0.0040388451889157295,5.1376518968027085e-06,7.292255759239197e-06,0.0,8
0.07500000000005969,approach,-10.0,-14.987262338399885,-0.3917813301086426,0.06369664333760738,0.027976455118293345,0.0030170517675287556,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0009521485189907253,0.00012175302254036069,0.0009521482861600816,6.893178942846134e-05,0.0,14.985312631426744,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001476681645726785,-0.0002365884865866974,-8.981517021311447e-05,1.0,0.00011638020805548877,0.00015618657926097512,0.0030027288012206554,0.013439321890473366,-0.03226063400506973,-0.007613521534949541,-0.49155673384666443,0.48260074853897095,0.5057777166366577,-2.023857593536377,-0.34845754504203796,2.423549175262451,1.0165647268295288,0.00012489338405430317,-8.891999459592625e-05,-0.00034528147079981863,-0.00036063275183551013,0.0001806734799174592,0.00042383623076602817,-0.0002446354483254254,0.5995935797691345,5.128655175212771e-05,0.12238046526908875,-9.398501424584538e-05,0.9999998807907104,0.00014745646330993623,0.0002470511826686561,-1.3400531315710396e-06,-6.319171006907709e-06,0.0323931984603405,1.046337820298504e-05,2.1172080266751436e-07,0.9999999403953552,-4.1682687879074365e-06,0.00014470636961050332,-0.0006073298864066601,0.0007188861491158605,0.00011393913882784545,-4.271716534276493e-05,-4.112731403438374e-06,0.00014488238957710564,0.0006075074779801071,-0.0007187002920545638,2.6185487513430417e-05,6.363000284181908e-05,4.139395059610251e-06,0.004024786408990622,0.004038856364786625,5.1427468861220405e-06,7.298367563635111e-06,0.0,9
