time_s,depth_mm,phase,eta_valid,eta_raw,productivity_would_trigger,productivity_trigger_onset,productivity_consecutive,actual_policy_soft_trigger,actual_intervention_started,wrist_force_n,case_id,run_id,policy
6.099999999994452,5.198021978139879,insert,False,,False,False,0,False,False,0.0008201086893677711,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
6.199999999994361,5.748590081930162,insert,False,,False,False,0,False,False,0.0007768631330691278,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
6.29999999999427,6.307487934827806,insert,False,,False,False,0,False,False,0.0008130093920044601,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
6.399999999994179,6.866318732500078,insert,False,,False,False,0,False,False,0.0008376032346859574,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
6.499999999994088,7.415337115526201,insert,False,,False,False,0,False,False,0.0015977092552930117,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
6.599999999993997,7.956055551767351,insert,False,,False,False,0,False,False,0.003355939406901598,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
6.699999999993906,8.500290662050249,insert,False,,False,False,0,False,False,0.002586537739261985,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
6.799999999993815,9.042178839445116,insert,False,,False,False,0,False,False,0.001862686825916171,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
6.8999999999937245,9.579768031835558,insert,False,,False,False,0,False,False,0.0011033461196348071,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
6.9999999999936335,10.111515969038011,insert,True,0.9949142868453922,False,False,0,False,False,0.003452923148870468,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.099999999993543,10.64242944121361,insert,True,1.0016921064717952,False,False,0,False,False,0.0032188626937568188,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.199999999993452,11.171294003725054,insert,True,1.0078515078026677,False,False,0,False,False,0.005459035746753216,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.299999999993361,11.686576157808306,insert,True,1.0112266987839964,False,False,0,False,False,0.003499748185276985,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.39999999999327,12.204771488904955,insert,True,1.0188778485478533,False,False,0,False,False,0.004574274178594351,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.499999999993179,12.68984153866768,insert,True,1.0174201862430357,False,False,0,False,False,0.0007634035428054631,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.599999999993088,13.162714987993242,insert,True,1.0127825131081705,False,False,0,False,False,0.00019203250121790916,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.699999999992997,13.632123917341234,insert,True,1.0088437150864258,False,False,0,False,False,0.001995149767026305,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.799999999992906,14.103637635707857,insert,True,1.0127960362423523,False,False,0,False,False,0.005141132511198521,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.899999999992815,14.55972120165825,insert,True,1.0105894333498033,False,False,0,False,False,0.003255317686125636,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
7.999999999992724,15.023713558912279,insert,True,1.027907504830277,False,False,0,False,False,0.0067795924842357635,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.099999999992633,15.463618189096453,insert,True,1.0424408804219227,False,False,0,False,False,0.0037039993330836296,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.199999999992542,15.866120904684069,insert,True,1.0437142599867753,False,False,0,False,False,0.002102581551298499,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.299999999992451,16.262581199407578,insert,True,1.0429088636798136,False,False,0,False,False,0.001488979789428413,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.39999999999236,16.657231003046036,insert,True,1.0507044499662774,False,False,0,False,False,0.0020726844668388367,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.49999999999227,17.007587105035782,insert,True,1.0338353746719857,False,False,0,False,False,0.00119371700566262,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.599999999992178,17.354579269886017,insert,True,1.0287664152207572,False,False,0,False,False,0.001264858292415738,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.699999999992087,17.692679166793823,insert,True,1.041538957790621,False,False,0,False,False,0.0030158753506839275,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.799999999991996,17.956697940826416,insert,True,1.0169864832998672,False,False,0,False,False,0.14198648929595947,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.899999999991905,18.13073605298996,insert,True,0.9359069415349263,False,False,0,False,False,0.014074468053877354,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
8.999999999991815,18.329759687185287,insert,True,0.8936664845684088,False,False,0,False,False,0.009465220384299755,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
9.099999999991724,18.639450520277023,insert,True,0.9303550844296757,False,False,0,False,False,0.007406943012028933,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
9.199999999991633,18.949279189109802,insert,True,0.9824083240583588,False,False,0,False,False,0.012132413685321808,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
9.299999999991542,19.187131524086,insert,True,1.0483973949558265,False,False,0,False,False,0.03680560365319252,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
9.39999999999145,19.36139687895775,insert,True,1.1559316508816229,False,False,0,False,False,0.42088526487350464,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
9.49999999999136,19.506586343050003,insert,True,1.2359697390826934,False,False,0,False,False,0.011941228993237019,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
9.599999999991269,19.63590607047081,insert,True,1.191743148094616,False,False,0,False,False,0.011051012203097343,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/axial,axial
0.09999999999990905,-14.986964315176008,approach,False,,False,False,0,False,False,0.0016554542817175388,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
0.1999999999998181,-14.962675422430037,approach,False,,False,False,0,False,False,0.00454486720263958,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
0.29999999999972715,-14.884667843580244,approach,False,,False,False,0,False,False,0.006352671887725592,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
0.3999999999996362,-14.747674018144606,approach,False,,False,False,0,False,False,0.00765501894056797,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
0.49999999999954525,-14.529096335172651,approach,False,,False,False,0,False,False,0.005839964374899864,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
0.5999999999994543,-14.226774126291273,approach,False,,False,False,0,False,False,0.003405856667086482,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
0.6999999999993634,-13.873132318258284,approach,False,,False,False,0,False,False,0.004500252660363913,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
0.7999999999992724,-13.46798464655876,approach,False,,False,False,0,False,False,0.006494136061519384,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
0.8999999999991815,-13.194518536329268,approach,False,,False,False,0,False,False,0.00773575296625495,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
0.9999999999990905,-12.737105041742323,approach,False,,False,False,0,False,False,0.005065979901701212,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.0999999999989996,-12.395965307950972,approach,False,,False,False,0,False,False,0.0012222523801028728,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.1999999999989086,-12.010710686445234,approach,False,,False,False,0,False,False,0.003075092099606991,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.2999999999988177,-11.621447652578352,approach,False,,False,False,0,False,False,0.0038506973069161177,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.3999999999987267,-11.275748163461683,approach,False,,False,False,0,False,False,0.003482165979221463,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.4999999999986358,-10.948205739259718,approach,False,,False,False,0,False,False,0.003689889330416918,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.5999999999985448,-10.663086920976637,approach,False,,False,False,0,False,False,0.008063066750764847,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.6999999999984539,-10.407956689596174,approach,False,,False,False,0,False,False,0.003839114448055625,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.799999999998363,-10.200621932744978,approach,False,,False,False,0,False,False,0.0037627152632921934,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.899999999998272,-10.02577170729637,approach,False,,False,False,0,False,False,0.005564800463616848,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
1.999999999998181,-9.913133829832075,approach,False,,False,False,0,False,False,0.00984805915504694,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.09999999999809,-9.893210977315901,insert,False,,False,False,0,False,False,0.004496218170970678,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.199999999997999,-9.89268198609352,insert,False,,False,False,0,False,False,0.002234627027064562,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.299999999997908,-9.913416951894758,insert,False,,False,False,0,False,False,0.004967520944774151,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.399999999997817,-9.912724047899244,insert,False,,False,False,0,False,False,0.007226848974823952,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.4999999999977263,-9.87560525536537,insert,False,,False,False,0,False,False,0.008464074693620205,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.5999999999976353,-9.719835966825483,insert,False,,False,False,0,False,False,0.006123250816017389,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.6999999999975444,-9.585628658533095,insert,False,,False,False,0,False,False,0.0035189443733543158,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.7999999999974534,-9.415077418088911,insert,False,,False,False,0,False,False,0.003599640214815736,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.8999999999973625,-9.19959172606468,insert,False,,False,False,0,False,False,0.0021719879005104303,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
2.9999999999972715,-8.97301211953163,insert,False,,False,False,0,False,False,0.0014856811612844467,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.0999999999971806,-8.747050911188124,insert,False,,False,False,0,False,False,0.002122503239661455,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.1999999999970896,-8.484388142824171,insert,False,,False,False,0,False,False,0.002642029896378517,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.2999999999969987,-8.204536885023115,insert,False,,False,False,0,False,False,0.003333820728585124,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.3999999999969077,-7.903414219617842,insert,False,,False,False,0,False,False,0.0015464556636288762,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.4999999999968168,-7.571684569120405,insert,False,,False,False,0,False,False,0.0015990649117156863,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.599999999996726,-7.223712652921675,insert,False,,False,False,0,False,False,0.0021892618387937546,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.699999999996635,-6.836669892072676,insert,False,,False,False,0,False,False,0.0029781130142509937,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.799999999996544,-6.409721821546553,insert,False,,False,False,0,False,False,0.004680569749325514,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.899999999996453,-5.986819416284559,insert,False,,False,False,0,False,False,0.004791278392076492,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
3.999999999996362,-5.649613589048384,insert,False,,False,False,0,False,False,0.003753355471417308,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.099999999996271,-5.180227011442183,insert,False,,False,False,0,False,False,0.00361029920168221,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.19999999999618,-4.771026223897932,insert,False,,False,False,0,False,False,0.0010133080650120974,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.299999999996089,-4.331158846616743,insert,False,,False,False,0,False,False,0.004837795626372099,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.399999999995998,-3.849881142377852,insert,False,,False,False,0,False,False,0.005200251005589962,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.499999999995907,-3.3846221864223467,insert,False,,False,False,0,False,False,0.004317054990679026,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.599999999995816,-2.911256998777388,insert,False,,False,False,0,False,False,0.0017487163422629237,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.699999999995725,-2.4007283151149736,insert,False,,False,False,0,False,False,0.0011617684504017234,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.799999999995634,-1.8963463604450213,insert,False,,False,False,0,False,False,0.001258733798749745,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.8999999999955435,-1.3859443366527544,insert,False,,False,False,0,False,False,0.0005238132434897125,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
4.9999999999954525,-0.8625410497188555,insert,False,,False,False,0,False,False,0.00045138958375900984,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
5.099999999995362,-0.33790841698646407,insert,False,,False,False,0,False,False,0.00037138533662073314,g000_axis_offset_moderate_v0,g000_axis_offset_moderate_v0/repeat0/dewedge,dewedge
