trajectory_id,checkpoint_id,checkpoint_kind,checkpoint_depth_mm,depth_mm,reached,parent_numerically_valid,parent_complete,Y_R_tested,label_reason,parent_insertion_success,parent_stalled,tilt_deg,command_tilt_deg,wrist_force_n,case_id,radial_clearance_mm,effective_radial_clearance_mm,hole_diameter_mm,peg_diameter_mm,tilt_onset_fraction,tilt_onset_mm,tilt_amplitude_deg,tilt_sign,tilt_axis,tilt_ramp_duration_s,straight_probe_present,straight_label_eligible,straight_replay_matched,straight_safe_recovery,straight_reason,straight_termination_reason,straight_recovery_censored,straight_termination_phase,straight_numerically_valid,straight_grasp_retained,straight_cleared,straight_force_budget_exceeded,straight_torque_budget_exceeded,straight_max_wrist_force_n,straight_max_wrist_torque_nm,straight_duration_s,straight_clear_time_s,straight_stop_peak_wrist_force_n,straight_realign_peak_wrist_force_n,straight_retreat_peak_wrist_force_n,straight_retreat_peak_wrist_force_mean100ms_n,straight_retreat_peak_wrist_world_z_abs_n,straight_retreat_peak_wrist_world_z_abs_mean100ms_n,straight_retreat_peak_contact_downward_resistance_n,straight_retreat_actual_withdrawal_mm,straight_retreat_commanded_withdrawal_mm,straight_retreat_contact_resistive_work_j,realign_probe_present,realign_label_eligible,realign_replay_matched,realign_safe_recovery,realign_reason,realign_termination_reason,realign_recovery_censored,realign_termination_phase,realign_numerically_valid,realign_grasp_retained,realign_cleared,realign_force_budget_exceeded,realign_torque_budget_exceeded,realign_max_wrist_force_n,realign_max_wrist_torque_nm,realign_duration_s,realign_clear_time_s,realign_stop_peak_wrist_force_n,realign_realign_peak_wrist_force_n,realign_retreat_peak_wrist_force_n,realign_retreat_peak_wrist_force_mean100ms_n,realign_retreat_peak_wrist_world_z_abs_n,realign_retreat_peak_wrist_world_z_abs_mean100ms_n,realign_retreat_peak_contact_downward_resistance_n,realign_retreat_actual_withdrawal_mm,realign_retreat_commanded_withdrawal_mm,realign_retreat_contact_resistive_work_j,paired_label_eligible,paired_measured
g0100_d30_pitch_pos20_try01,pre_tilt,pre_tilt,6.02589324116707,6.02589324116707,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.001148288487456739,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try01,ramp_complete,ramp_complete,10.828746110200884,10.828746110200884,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3835251713299739,2.0,0.689793586730957,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try01,first_stall,first_stall,10.848467797040941,10.848467797040941,True,False,True,,numerically_invalid_prefix,False,True,1.7420367340894216,2.0,2.0320892333984375,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try01,terminal,terminal,10.86864396929741,10.86864396929741,True,False,True,,numerically_invalid_prefix,False,True,1.9896763965319024,2.0,5.47256326675415,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try02,pre_tilt,pre_tilt,6.02589324116707,6.02589324116707,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.001148288487456739,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try02,ramp_complete,ramp_complete,10.833074897527696,10.833074897527696,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3832422570278182,2.0,0.783585786819458,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try02,first_stall,first_stall,10.850621014833452,10.850621014833452,True,False,True,,numerically_invalid_prefix,False,True,1.7497710398903603,2.0,2.8051657676696777,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try02,terminal,terminal,10.866528004407884,10.866528004407884,True,False,True,,numerically_invalid_prefix,False,True,1.9901681490278635,2.0,5.285172462463379,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try03,pre_tilt,pre_tilt,6.02589324116707,6.02589324116707,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.001148288487456739,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try03,ramp_complete,ramp_complete,10.828746110200884,10.828746110200884,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3835251713299739,2.0,0.689793586730957,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try03,first_stall,first_stall,10.848467797040941,10.848467797040941,True,False,True,,numerically_invalid_prefix,False,True,1.7420367340894216,2.0,2.0320892333984375,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try03,terminal,terminal,10.86864396929741,10.86864396929741,True,False,True,,numerically_invalid_prefix,False,True,1.9896763965319024,2.0,5.47256326675415,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try04,pre_tilt,pre_tilt,6.02589324116707,6.02589324116707,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.001148288487456739,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try04,ramp_complete,ramp_complete,10.828746110200884,10.828746110200884,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3835251713299739,2.0,0.689793586730957,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try04,first_stall,first_stall,10.848467797040941,10.848467797040941,True,False,True,,numerically_invalid_prefix,False,True,1.7420367340894216,2.0,2.0320892333984375,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d30_pitch_pos20_try04,terminal,terminal,10.86864396929741,10.86864396929741,True,False,True,,numerically_invalid_prefix,False,True,1.9896763965319024,2.0,5.47256326675415,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos05_try00,pre_tilt,pre_tilt,10.008891671895983,10.008891671895983,True,True,True,,event_recorded_without_recovery_probe,True,False,0.027976455118293345,0.0,0.0013422053307294846,g0100_d50_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos05_try00,ramp_complete,ramp_complete,14.824339747428896,14.824339747428896,True,True,True,,event_recorded_without_recovery_probe,True,False,0.3636945235202828,0.5,0.07532020658254623,g0100_d50_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos05_try00,first_stall,first_stall,,,False,True,True,,checkpoint_not_reached,True,False,,,,g0100_d50_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos05_try00,terminal,terminal,20.04631757736206,20.04631757736206,True,True,True,,unresolved_probe_or_replay,True,False,0.5078340434824566,0.5,0.0017704397905617952,g0100_d50_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,0.5,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try00,pre_tilt,pre_tilt,10.008891671895983,10.008891671895983,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.0013422053307294846,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try00,ramp_complete,ramp_complete,13.66105452179909,13.66105452179909,True,False,True,,event_recorded_without_recovery_probe,False,True,1.2924063847537213,2.0,1.7532767057418823,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try00,first_stall,first_stall,13.669443875551226,13.669443875551226,True,False,True,,numerically_invalid_prefix,False,True,1.5025896644262984,2.0,2.266960382461548,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try00,terminal,terminal,13.680545240640642,13.680545240640642,True,False,True,,numerically_invalid_prefix,False,True,1.701458847513645,2.0,3.613173007965088,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try01,pre_tilt,pre_tilt,10.008891671895983,10.008891671895983,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.0013422053307294846,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try01,ramp_complete,ramp_complete,13.640565425157549,13.640565425157549,True,False,True,,event_recorded_without_recovery_probe,False,True,1.2976950200818615,2.0,1.3144285678863525,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try01,first_stall,first_stall,13.647047430276873,13.647047430276873,True,False,True,,numerically_invalid_prefix,False,True,1.5081794652578353,2.0,1.5174570083618164,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try01,terminal,terminal,13.664794713258745,13.664794713258745,True,False,True,,numerically_invalid_prefix,False,True,1.7096056637333013,2.0,3.708909511566162,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try02,pre_tilt,pre_tilt,10.008891671895983,10.008891671895983,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.0013422053307294846,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try02,ramp_complete,ramp_complete,13.640565425157549,13.640565425157549,True,False,True,,event_recorded_without_recovery_probe,False,True,1.2976950200818615,2.0,1.3144285678863525,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try02,first_stall,first_stall,13.647047430276873,13.647047430276873,True,False,True,,numerically_invalid_prefix,False,True,1.5081794652578353,2.0,1.5174570083618164,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try02,terminal,terminal,13.664794713258745,13.664794713258745,True,False,True,,numerically_invalid_prefix,False,True,1.7096056637333013,2.0,3.708909511566162,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try03,pre_tilt,pre_tilt,10.008891671895983,10.008891671895983,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.0013422053307294846,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try03,ramp_complete,ramp_complete,13.66105452179909,13.66105452179909,True,False,True,,event_recorded_without_recovery_probe,False,True,1.2924063847537213,2.0,1.7532767057418823,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try03,first_stall,first_stall,13.669443875551226,13.669443875551226,True,False,True,,numerically_invalid_prefix,False,True,1.5025896644262984,2.0,2.266960382461548,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try03,terminal,terminal,13.680545240640642,13.680545240640642,True,False,True,,numerically_invalid_prefix,False,True,1.701458847513645,2.0,3.613173007965088,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try04,pre_tilt,pre_tilt,10.008891671895983,10.008891671895983,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.0013422053307294846,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try04,ramp_complete,ramp_complete,13.640565425157549,13.640565425157549,True,False,True,,event_recorded_without_recovery_probe,False,True,1.2976950200818615,2.0,1.3144285678863525,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try04,first_stall,first_stall,13.647047430276873,13.647047430276873,True,False,True,,numerically_invalid_prefix,False,True,1.5081794652578353,2.0,1.5174570083618164,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d50_pitch_pos20_try04,terminal,terminal,13.664794713258745,13.664794713258745,True,False,True,,numerically_invalid_prefix,False,True,1.7096056637333013,2.0,3.708909511566162,g0100_d50_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos05_try00,pre_tilt,pre_tilt,14.036787301301958,14.036787301301958,True,True,True,,event_recorded_without_recovery_probe,True,False,0.03956468264845247,0.0,0.002163227880373597,g0100_d70_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos05_try00,ramp_complete,ramp_complete,17.809142917394638,17.809142917394638,True,True,True,,event_recorded_without_recovery_probe,True,False,0.362076891766538,0.5,0.009236820973455906,g0100_d70_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos05_try00,first_stall,first_stall,,,False,True,True,,checkpoint_not_reached,True,False,,,,g0100_d70_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos05_try00,terminal,terminal,20.019007474184036,20.019007474184036,True,True,True,1,safe_policy_witness,True,False,0.49810818577135096,0.5,0.002670163754373789,g0100_d70_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,0.5,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.3266918957233429,0.04431929066777229,6.483333333333333,6.483333333333333,0.010918114334344864,0.21151098608970642,0.3266918957233429,0.044855016671742,0.1986585557460785,0.026129122435425717,0.00018107231881003827,23.340605199337006,23.743912802403756,4.010614131910728e-08,False,False
